=== Conectado a bancada de giro ===
Envie 's' para girar. 'p' aborta.
[GIRO] Girando... (log so no fim)
[GIRO] Alvo +180.0 | Final +174.11 | Erro +5.89 | 1559 ms | fim: travou
---- INICIO TELEMETRIA (CSV) ----
t_ms,ang_z,erro,velGiro,correcao,pwmEsq,pwmDir,encEsq,encDir
1221,170.75,9.25,52.44,70.26,-68,68,-437,769
1231,171.26,8.74,46.11,70.72,-70,70,-438,772
1241,171.68,8.32,39.39,71.96,-70,70,-438,773
1251,172.04,7.96,29.82,72.71,-71,71,-438,774
1261,172.30,7.70,22.49,74.83,-72,72,-438,774
1271,172.49,7.51,13.86,76.78,-74,74,-438,775
1281,172.58,7.42,5.89,79.53,-76,76,-438,775
1291,172.62,7.38,1.85,81.90,-79,79,-438,775
1301,172.63,7.37,0.71,83.03,-81,81,-438,775
1311,172.64,7.36,0.48,83.85,-83,83,-438,775
1321,172.64,7.36,0.09,84.47,-83,83,-438,775
1331,172.64,7.36,0.61,85.05,-84,84,-438,775
1341,172.65,7.35,0.44,85.52,-85,85,-438,775
1351,172.65,7.35,0.31,86.17,-85,85,-438,775
1361,172.65,7.35,0.38,86.74,-86,86,-438,775
1371,172.66,7.34,0.54,87.26,-86,86,-438,775
1381,172.66,7.34,0.42,87.82,-87,87,-438,775
1391,172.67,7.33,0.47,88.40,-87,87,-438,776
1401,172.67,7.33,0.44,88.94,-88,88,-438,776
1411,172.68,7.32,0.24,89.56,-88,88,-438,776
1421,172.68,7.32,0.21,90.16,-89,89,-438,776
1431,172.68,7.32,0.21,90.74,-90,90,-438,776
1441,172.68,7.32,0.17,91.33,-90,90,-438,776
1451,172.69,7.31,0.16,91.90,-91,91,-438,776
1461,172.69,7.31,0.16,92.48,-91,91,-438,776
1471,172.69,7.31,0.15,93.07,-92,92,-438,776
1481,172.69,7.31,0.18,93.64,-93,93,-438,776
1491,172.69,7.31,0.17,94.22,-93,93,-438,776
1501,172.69,7.31,0.15,94.80,-94,94,-438,776
1511,172.69,7.31,0.19,95.38,-94,94,-438,776
1521,172.70,7.30,0.15,95.94,-95,95,-438,776
1531,172.70,7.30,0.21,96.51,-95,95,-438,776
1541,172.70,7.30,0.15,97.09,-96,96,-438,776
1551,172.70,7.30,0.21,97.66,-97,97,-438,776
1561,172.70,7.30,0.22,98.23,-97,97,-438,776
1571,172.71,7.29,0.25,98.79,-98,98,-438,776
1581,172.71,7.29,0.31,99.35,-98,98,-438,776
1591,172.71,7.29,0.18,99.93,-99,99,-438,776
1601,172.71,7.29,0.22,100.51,-99,99,-438,776
1611,172.72,7.28,0.28,101.08,-100,100,-438,776
1621,172.72,7.28,0.33,101.63,-101,101,-438,776
1631,172.72,7.28,0.30,102.19,-101,101,-438,776
1641,172.73,7.27,0.24,102.77,-102,102,-438,776
1651,172.73,7.27,0.29,103.34,-102,102,-438,776
1661,172.73,7.27,0.27,103.89,-103,103,-438,776
1671,172.73,7.27,0.31,104.47,-103,103,-438,776
---- FIM (167 amostras) ----
[GIRO] Fim. Envie 's' para repetir.
[GIRO] Girando... (log so no fim)
[GIRO] Alvo +180.0 | Final +173.79 | Erro +6.21 | 2216 ms | fim: travou
---- INICIO TELEMETRIA (CSV) ----
t_ms,ang_z,erro,velGiro,correcao,pwmEsq,pwmDir,encEsq,encDir
11,0.00,180.00,0.02,150.00,0,0,0,0
21,0.00,180.00,0.02,150.00,-150,150,-1,1
31,0.04,179.96,10.42,150.00,-150,150,-1,1
41,0.14,179.86,8.47,150.00,-150,150,-1,2
51,0.22,179.78,9.44,150.00,-150,150,-2,2
61,0.32,179.68,10.58,150.00,-150,150,-2,3
71,0.43,179.57,12.14,150.00,-150,150,-2,3
81,0.57,179.43,13.82,150.00,-150,150,-2,3
91,0.71,179.29,17.03,150.00,-150,150,-3,4
101,0.91,179.09,22.88,150.00,-150,150,-4,5
111,1.16,178.84,27.21,150.00,-150,150,-4,6
121,1.44,178.56,28.99,150.00,-150,150,-5,7
131,1.73,178.27,28.52,150.00,-150,150,-6,8
141,2.02,177.98,28.79,150.00,-150,150,-6,10
151,2.30,177.70,28.37,150.00,-150,150,-7,11
161,2.58,177.42,27.31,150.00,-150,150,-8,12
171,2.86,177.14,28.60,150.00,-150,150,-8,12
181,3.15,176.85,28.07,150.00,-150,150,-9,13
191,3.43,176.57,28.36,150.00,-150,150,-10,14
201,3.71,176.29,27.84,150.00,-150,150,-11,14
211,3.98,176.02,26.52,150.00,-150,150,-12,15
221,4.25,175.75,28.17,150.00,-150,150,-13,16
231,4.54,175.46,30.10,150.00,-150,150,-14,16
241,4.85,175.15,31.67,150.00,-150,150,-16,17
251,5.17,174.83,32.59,150.00,-150,150,-17,18
261,5.52,174.48,37.82,150.00,-150,150,-19,19
271,5.93,174.07,44.34,150.00,-150,150,-20,21
281,6.37,173.63,42.36,150.00,-150,150,-21,22
291,6.79,173.21,42.61,150.00,-150,150,-22,23
301,7.23,172.77,45.58,150.00,-150,150,-24,25
311,7.69,172.31,46.79,150.00,-150,150,-24,26
321,8.15,171.85,44.50,150.00,-150,150,-26,28
331,8.60,171.40,47.08,150.00,-150,150,-27,29
341,9.10,170.90,51.26,150.00,-150,150,-28,31
351,9.62,170.38,51.60,150.00,-150,150,-30,33
361,10.14,169.86,54.27,150.00,-150,150,-32,35
371,10.70,169.30,58.02,150.00,-150,150,-33,36
381,11.29,168.71,58.68,150.00,-150,150,-34,38
391,11.88,168.12,58.34,150.00,-150,150,-36,40
401,12.46,167.54,57.99,150.00,-150,150,-37,42
411,13.05,166.95,60.52,150.00,-150,150,-38,44
421,13.65,166.35,57.60,150.00,-150,150,-40,46
431,14.19,165.81,50.92,150.00,-150,150,-41,50
441,14.70,165.30,52.95,150.00,-150,150,-42,52
451,15.22,164.78,50.18,150.00,-150,150,-44,56
461,15.73,164.27,54.45,150.00,-150,150,-45,58
471,16.27,163.73,53.44,150.00,-150,150,-47,61
481,16.82,163.18,54.65,150.00,-150,150,-48,63
491,17.36,162.64,49.79,150.00,-150,150,-50,64
501,17.85,162.15,51.49,150.00,-150,150,-52,66
511,18.38,161.62,52.88,150.00,-150,150,-53,68
521,18.90,161.10,51.64,150.00,-150,150,-55,70
531,19.43,160.57,56.37,150.00,-150,150,-57,72
541,20.01,159.99,58.77,150.00,-150,150,-58,74
551,20.59,159.41,58.76,150.00,-150,150,-60,76
561,21.20,158.80,63.18,150.00,-150,150,-62,78
571,21.81,158.19,58.23,150.00,-150,150,-64,80
581,22.42,157.58,65.89,150.00,-150,150,-66,83
591,23.08,156.92,65.22,150.00,-150,150,-68,86
601,23.75,156.25,68.60,150.00,-150,150,-70,88
611,24.44,155.56,71.93,150.00,-150,150,-72,92
621,25.18,154.82,74.66,150.00,-150,150,-75,94
631,25.94,154.06,79.63,150.00,-150,150,-77,97
641,26.74,153.26,80.36,150.00,-150,150,-80,100
651,27.55,152.45,80.76,150.00,-150,150,-82,105
661,28.34,151.66,80.40,150.00,-150,150,-84,109
671,29.16,150.84,82.56,150.00,-150,150,-86,113
681,29.97,150.03,80.57,150.00,-150,150,-88,116
691,30.77,149.23,79.82,150.00,-150,150,-89,121
701,31.57,148.43,82.11,150.00,-150,150,-91,124
711,32.40,147.60,79.14,150.00,-150,150,-94,129
721,33.21,146.79,83.70,150.00,-150,150,-96,132
731,34.04,145.96,83.66,150.00,-150,150,-99,135
741,34.88,145.12,82.96,150.00,-150,150,-101,139
751,35.72,144.28,82.64,150.00,-150,150,-104,143
761,36.55,143.45,83.72,150.00,-150,150,-106,148
771,37.40,142.60,89.04,150.00,-150,150,-108,150
781,38.29,141.71,88.82,150.00,-150,150,-111,153
791,39.17,140.83,86.69,150.00,-150,150,-113,157
801,40.04,139.96,86.47,150.00,-150,150,-116,160
811,40.92,139.08,90.78,150.00,-150,150,-118,163
821,41.83,138.17,89.59,150.00,-150,150,-120,166
831,42.71,137.29,89.31,150.00,-150,150,-122,171
841,43.62,136.38,92.31,150.00,-150,150,-124,175
851,44.58,135.42,97.49,150.00,-150,150,-128,179
861,45.55,134.45,98.70,150.00,-150,150,-130,182
871,46.53,133.47,96.47,150.00,-150,150,-134,186
881,47.51,132.49,100.79,150.00,-150,150,-137,190
891,48.54,131.46,102.95,150.00,-150,150,-141,194
901,49.57,130.43,103.54,150.00,-150,150,-144,201
911,50.60,129.40,105.79,150.00,-150,150,-146,207
921,51.69,128.31,109.44,150.00,-150,150,-150,211
931,52.78,127.22,109.92,150.00,-150,150,-153,215
941,53.88,126.12,109.59,150.00,-150,150,-156,219
951,54.96,125.04,107.41,150.00,-150,150,-159,224
961,56.06,123.94,111.70,150.00,-150,150,-163,228
971,57.17,122.83,109.61,150.00,-150,150,-166,233
981,58.28,121.72,114.78,150.00,-150,150,-170,237
991,59.45,120.55,113.45,150.00,-150,150,-173,242
1001,60.60,119.40,117.37,150.00,-150,150,-176,246
1011,61.77,118.23,116.57,150.00,-150,150,-180,251
1021,62.94,117.06,117.99,150.00,-150,150,-182,256
1031,64.16,115.84,123.14,150.00,-150,150,-186,261
1041,65.39,114.61,125.64,150.00,-150,150,-190,266
1051,66.65,113.35,122.66,150.00,-150,150,-194,271
1061,67.88,112.12,125.70,150.00,-150,150,-198,277
1071,69.15,110.85,128.16,150.00,-150,150,-202,282
1081,70.45,109.55,128.72,150.00,-150,150,-207,287
1091,71.75,108.25,133.72,150.00,-150,150,-211,292
1101,73.09,106.91,132.51,150.00,-150,150,-215,297
1111,74.44,105.56,136.82,150.00,-150,150,-219,302
1121,75.81,104.19,139.21,150.00,-150,150,-224,307
1131,77.21,102.79,138.47,150.00,-150,150,-228,314
1141,78.62,101.38,144.91,150.00,-150,150,-232,320
1151,80.09,99.91,147.50,150.00,-150,150,-236,325
1161,81.56,98.44,147.58,150.00,-150,150,-240,331
1171,83.03,96.97,143.99,150.00,-150,150,-244,336
1181,84.49,95.51,146.04,150.00,-150,150,-248,342
1191,85.95,94.05,148.95,150.00,-150,150,-252,347
1201,87.45,92.55,148.25,150.00,-150,150,-256,354
1211,88.95,91.05,153.05,150.00,-150,150,-260,359
1221,90.46,89.54,148.21,150.00,-150,150,-264,366
1231,91.98,88.02,154.38,150.00,-150,150,-268,372
1241,93.52,86.48,152.48,150.00,-150,150,-272,379
1251,95.07,84.93,159.73,150.00,-150,150,-276,385
1261,96.64,83.36,155.11,150.00,-150,150,-283,392
1271,98.21,81.79,159.09,150.00,-150,150,-287,403
1281,99.79,80.21,158.70,150.00,-150,150,-291,410
1291,101.44,78.56,164.12,150.00,-150,150,-297,417
1301,103.05,76.95,161.74,150.00,-150,150,-302,427
1311,104.66,75.34,158.18,150.00,-150,150,-306,440
1321,106.28,73.72,171.93,150.00,-150,150,-311,445
1331,108.01,71.99,172.17,150.00,-150,150,-318,454
1341,109.75,70.25,178.97,150.00,-150,150,-322,460
1351,111.50,68.50,171.21,150.00,-150,150,-328,468
1361,113.22,66.78,176.94,150.00,-150,150,-332,476
1371,115.03,64.97,179.75,150.00,-150,150,-339,484
1381,116.81,63.19,179.77,150.00,-150,150,-344,496
1391,118.64,61.36,186.57,150.00,-150,150,-349,502
1401,120.51,59.49,181.63,150.00,-150,150,-355,511
1411,122.34,57.66,187.59,150.00,-150,150,-360,521
1421,124.22,55.78,188.73,150.00,-150,150,-364,527
1431,126.10,53.90,185.54,150.00,-150,150,-368,535
1441,127.98,52.02,187.43,150.00,-150,150,-373,543
1451,129.82,50.18,179.29,150.00,-150,150,-377,558
1461,131.56,48.44,178.36,150.00,-150,150,-381,567
1471,133.41,46.59,183.37,150.00,-150,150,-388,575
1481,135.20,44.80,176.55,150.00,-150,150,-393,587
1491,137.00,43.00,183.00,150.00,-150,150,-398,592
1501,138.80,41.20,175.46,150.00,-150,150,-402,602
1511,140.53,39.47,169.21,148.45,-150,150,-407,616
1521,142.24,37.76,176.47,143.88,-148,148,-412,620
1531,143.97,36.03,170.89,137.33,-143,143,-417,630
1541,145.72,34.28,177.00,130.66,-137,137,-422,636
1551,147.46,32.54,165.97,125.01,-130,130,-426,644
1561,149.11,30.89,168.31,121.71,-125,125,-431,650
1571,150.73,29.27,156.24,116.88,-121,121,-435,659
1581,152.25,27.75,152.51,114.66,-116,116,-438,667
1591,153.80,26.20,157.27,107.88,-114,114,-442,673
1601,155.34,24.66,151.24,102.75,-107,107,-446,680
1611,156.84,23.16,145.83,98.03,-102,102,-450,685
1621,158.25,21.75,140.39,95.59,-98,98,-453,691
1631,159.67,20.33,141.34,89.84,-95,95,-456,696
1641,161.06,18.94,135.15,85.29,-89,89,-459,700
1651,162.38,17.62,125.86,82.20,-85,85,-462,705
1661,163.61,16.39,120.97,80.02,-82,82,-464,709
1671,164.78,15.22,111.83,76.93,-80,80,-467,714
1681,165.88,14.12,108.10,74.92,-76,76,-469,717
1691,166.90,13.10,96.53,73.21,-74,74,-471,721
1701,167.86,12.14,93.65,71.35,-73,73,-473,725
1711,168.74,11.26,82.92,70.01,-71,71,-475,727
1721,169.54,10.46,74.53,69.55,-70,70,-476,730
1731,170.25,9.75,68.47,69.32,-69,69,-478,732
1741,170.91,9.09,62.94,68.22,-69,69,-480,734
1751,171.52,8.48,58.62,67.15,-68,68,-481,736
1761,172.06,7.94,50.47,67.35,-67,67,-482,738
1771,172.55,7.45,46.25,67.06,-67,67,-484,739
1781,172.99,7.01,39.26,67.10,-67,67,-484,740
1791,173.32,6.68,26.85,68.81,-67,67,-484,741
1801,173.55,6.45,17.37,71.66,-68,68,-485,741
1811,173.68,6.32,8.79,74.23,-71,71,-485,742
1821,173.73,6.27,2.47,76.80,-74,74,-485,742
1831,173.75,6.25,0.49,78.54,-76,76,-485,742
1841,173.75,6.25,0.37,79.19,-78,78,-485,742
1851,173.75,6.25,0.17,79.77,-79,79,-485,742
1861,173.75,6.25,-0.05,80.32,-79,79,-485,742
1871,173.75,6.25,0.09,80.82,-80,80,-485,742
1881,173.75,6.25,-0.01,81.31,-80,80,-485,742
1891,173.75,6.25,0.08,81.81,-81,81,-485,742
1901,173.76,6.24,0.05,82.31,-81,81,-485,742
1911,173.76,6.24,0.08,82.80,-82,82,-485,742
1921,173.76,6.24,0.09,83.30,-82,82,-485,742
1931,173.76,6.24,0.08,83.79,-83,83,-485,742
1941,173.76,6.24,0.06,84.29,-83,83,-485,742
1951,173.76,6.24,0.07,84.78,-84,84,-485,742
1961,173.76,6.24,0.05,85.28,-84,84,-485,742
1971,173.76,6.24,0.10,85.78,-85,85,-485,742
1981,173.76,6.24,0.07,86.26,-85,85,-485,742
1991,173.76,6.24,0.02,86.77,-86,86,-485,742
2001,173.76,6.24,0.07,87.28,-86,86,-485,742
2011,173.76,6.24,0.08,87.76,-87,87,-485,742
2021,173.76,6.24,0.13,88.25,-87,87,-485,742
2031,173.76,6.24,0.09,88.73,-88,88,-485,742
2041,173.76,6.24,0.10,89.24,-88,88,-485,742
2051,173.77,6.23,0.04,89.75,-89,89,-485,742
2061,173.77,6.23,0.08,90.24,-89,89,-485,742
2071,173.77,6.23,0.10,90.72,-90,90,-485,742
2081,173.77,6.23,0.15,91.20,-90,90,-485,742
2091,173.77,6.23,0.10,91.70,-91,91,-485,742
2101,173.77,6.23,0.17,92.18,-91,91,-485,742
2111,173.77,6.23,0.11,92.67,-92,92,-485,742
2121,173.77,6.23,0.12,93.16,-92,92,-485,742
2131,173.77,6.23,0.09,93.67,-93,93,-485,742
2141,173.78,6.22,0.18,94.15,-93,93,-485,742
2151,173.78,6.22,0.16,94.63,-94,94,-485,742
2161,173.78,6.22,0.15,95.12,-94,94,-485,742
2171,173.78,6.22,0.07,95.63,-95,95,-485,742
2181,173.78,6.22,0.18,96.11,-95,95,-485,742
2191,173.78,6.22,0.17,96.60,-96,96,-485,742
2201,173.79,6.21,0.21,97.08,-96,96,-485,742
---- FIM (220 amostras) ----
[GIRO] Fim. Envie 's' para repetir.
